0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.33692947030067444,-0.343412309885025,0.008511804975569248,0.9999209642410278,0.09290453791618347,-0.3453437089920044,-0.26069188117980957,0.9998049139976501,0.4452539086341858,-0.1490827053785324,-0.10896575450897217,0.9240825772285461,0.242012619972229,-0.10867278277873993,-0.23818741738796234,0.9817866683006287,0.42296886444091797,-0.28175556659698486,-0.35369324684143066,0.8164977431297302,0.356902539730072,-0.21990838646888733,-0.10901737213134766,0.951063334941864,0.41027021408081055,-0.31186366081237793,-0.3934602737426758,0.6975924372673035,0.3918519616127014,-0.24426066875457764,-0.11517906188964844,0.9150586724281311,0.37530410289764404,-0.345983624458313,-0.37299156188964844,0.6868646740913391,0.35793250799179077,-0.28035467863082886,-0.11614108085632324,0.9056726098060608,0.3992477059364319,-0.30154603719711304,-0.3504526615142822,0.6387357115745544,0.3498515188694,-0.24035760760307312,-0.10631728172302246,0.8288224339485168,0.10128200054168701,0.009452255442738533,0.07709550857543945,0.9999502897262573,-0.10105258971452713,-0.00991150364279747,-0.07578849792480469,0.9999866485595703,0.32288068532943726,0.10130985081195831,-0.009435653686523438,0.9827431440353394,0.07304241508245468,0.12169244885444641,-0.39245784282684326,0.9990850687026978,0.24562156200408936,0.4042152762413025,0.12131834030151367,0.9767476916313171,0.03219425678253174,0.48152342438697815,-0.3083019256591797,0.9990203380584717,0.2445123791694641,0.4502713084220886,0.12782001495361328,0.9571846127510071,0.02556230127811432,0.5264689922332764,-0.3053622245788574,0.9903723001480103,0.32848918437957764,0.5219799280166626,0.08065509796142578,0.9813194274902344,0.06685404479503632,0.5670812726020813,-0.41614389419555664,0.998488187789917
0.2987837791442871,-0.3843412697315216,0.141785129904747,0.9995867609977722,0.027855658903717995,-0.44814857840538025,-0.027410289272665977,0.9998094439506531,0.32549849152565,-0.31703585386276245,-0.02597743645310402,0.8952256441116333,0.05428957939147949,-0.37134015560150146,-0.14940588176250458,0.9828962683677673,0.30446043610572815,-0.49993258714675903,-0.20411840081214905,0.8077090978622437,0.18549737334251404,-0.49037376046180725,-0.17919078469276428,0.9552226066589355,0.2869604229927063,-0.5208510160446167,-0.23164032399654388,0.6907375454902649,0.22563552856445312,-0.49764716625213623,-0.20582400262355804,0.9218188524246216,0.26306504011154175,-0.5573592185974121,-0.20387251675128937,0.6778151988983154,0.22523458302021027,-0.5275718569755554,-0.20155496895313263,0.9131805896759033,0.28596431016921997,-0.5190011858940125,-0.19745025038719177,0.6322791576385498,0.1940523236989975,-0.5013377070426941,-0.17980998754501343,0.8432813286781311,0.09639959037303925,0.01151326298713684,0.07677683234214783,0.9998551607131958,-0.09648323059082031,-0.01176014356315136,-0.07565617561340332,0.9999769330024719,0.16005122661590576,0.28347116708755493,0.05077659711241722,0.9514592885971069,-0.0023196465335786343,0.383392333984375,-0.17273321747779846,0.9984452128410339,0.18005628883838654,0.6120301485061646,0.12515009939670563,0.9453901648521423,0.003976821433752775,0.7572886943817139,-0.21351291239261627,0.9984289407730103,0.1911648064851761,0.6622347831726074,0.1282486468553543,0.9345329403877258,0.00433091027662158,0.8040475845336914,-0.22295232117176056,0.988926887512207,0.29297158122062683,0.703620970249176,0.07918177545070648,0.9590709209442139,0.05761101469397545,0.8130675554275513,-0.34505054354667664,0.9972088932991028
0.20077219605445862,-0.43662163615226746,0.12690463662147522,0.9996080994606018,0.011287991888821125,-0.43933841586112976,-0.12283056974411011,0.9998191595077515,0.2588503360748291,-0.25618141889572144,-0.054701875895261765,0.8740785717964172,0.06838957965373993,-0.2593027353286743,-0.11620797216892242,0.9798396229743958,0.2431839555501938,-0.485817015171051,-0.23908375203609467,0.8047608137130737,0.157523974776268,-0.38260096311569214,-0.048456721007823944,0.9538039565086365,0.22725732624530792,-0.47225421667099,-0.2501291334629059,0.6882926821708679,0.18834879994392395,-0.40255773067474365,-0.06366938352584839,0.9202224016189575,0.20808625221252441,-0.5240803956985474,-0.2159772515296936,0.6752194166183472,0.1719088852405548,-0.4428604543209076,-0.07386691123247147,0.9112789630889893,0.22559906542301178,-0.4988172948360443,-0.24123580753803253,0.6291221976280212,0.15705761313438416,-0.402968168258667,-0.052556298673152924,0.8449720740318298,0.07541545480489731,0.009979600086808205,0.07975690066814423,0.9996708035469055,-0.07535871118307114,-0.010377535596489906,-0.07887717336416245,0.9999188184738159,0.07381199300289154,0.3866942524909973,0.13847580552101135,0.8913562893867493,-0.0030935693066567183,0.39851897954940796,-0.06930992007255554,0.9959127306938171,0.1293848603963852,0.7071163654327393,0.23707215487957,0.9121618270874023,-0.005504395812749863,0.7923746705055237,-0.06538254767656326,0.9963235259056091,0.14706654846668243,0.7548597455024719,0.23853616416454315,0.9044721722602844,-0.004200666677206755,0.8426924347877502,-0.07283701002597809,0.9828197956085205,0.255695104598999,0.79493647813797,0.1936779022216797,0.9378073811531067,0.05899336189031601,0.8807054162025452,-0.16763032972812653,0.9938054084777832
0.15611712634563446,-0.4789356291294098,0.09207755327224731,0.9996351599693298,-0.05932642146945,-0.4712482690811157,-0.1526695191860199,0.999833881855011,0.2133437544107437,-0.27843618392944336,-0.04897996410727501,0.8565841317176819,0.0199313685297966,-0.2546357810497284,-0.10771933943033218,0.9798315167427063,0.2113635390996933,-0.40797504782676697,-0.2698729634284973,0.8017644286155701,0.13743722438812256,-0.35327664017677307,-0.00894711259752512,0.954672634601593,0.20186634361743927,-0.4194710850715637,-0.2961009740829468,0.6884841322898865,0.17465580999851227,-0.3695864975452423,-0.019236309453845024,0.9217307567596436,0.1802402138710022,-0.461043119430542,-0.26898249983787537,0.6760355234146118,0.1551394909620285,-0.4104614555835724,-0.03310482203960419,0.9129953384399414,0.19332195818424225,-0.425333172082901,-0.27011173963546753,0.6315783262252808,0.13704073429107666,-0.3746022880077362,-0.012323384173214436,0.8503596186637878,0.07605589926242828,0.00934360921382904,0.08060062676668167,0.9995935559272766,-0.0760742798447609,-0.009824034757912159,-0.07978056371212006,0.9998903870582581,0.0698809027671814,0.39899930357933044,0.17121167480945587,0.8672360181808472,-0.03678508475422859,0.39362964034080505,-0.05525493249297142,0.9948157668113708,0.0832066461443901,0.7082713842391968,0.2966952621936798,0.9002048373222351,-0.025004951283335686,0.7689731121063232,-0.043261557817459106,0.994998037815094,0.09791365265846252,0.7539092302322388,0.2995273172855377,0.8925750851631165,-0.02108723856508732,0.8181496858596802,-0.049768365919589996,0.9774618148803711,0.2181296944618225,0.8022764921188354,0.25615647435188293,0.931831955909729,0.05689487233757973,0.8737625479698181,-0.1483706384897232,0.9920791983604431
0.0865958034992218,-0.49372825026512146,0.07766543328762054,0.9996515512466431,-0.10057433694601059,-0.4814792275428772,-0.16336490213871002,0.9998487234115601,0.14498335123062134,-0.29974791407585144,-0.03291736915707588,0.830743670463562,-0.016446681693196297,-0.2584167420864105,-0.10902483016252518,0.980016827583313,0.16831757128238678,-0.3854622542858124,-0.2565731406211853,0.7877756357192993,0.1133854016661644,-0.3521161675453186,-0.009834443219006062,0.9557305574417114,0.16355833411216736,-0.39923831820487976,-0.29071876406669617,0.6776317358016968,0.15068259835243225,-0.3661055266857147,-0.016002409160137177,0.9237483143806458,0.14112620055675507,-0.43764808773994446,-0.27632397413253784,0.666151762008667,0.13162080943584442,-0.4059852957725525,-0.03214140236377716,0.9151604771614075,0.15096722543239594,-0.4021468758583069,-0.2597499191761017,0.6247727870941162,0.11331783980131149,-0.37382543087005615,-0.0126402098685503,0.8554239869117737,0.07402655482292175,0.006177474278956652,0.08056681603193283,0.9994792342185974,-0.0741146057844162,-0.006861262489110231,-0.07974444329738617,0.9998646378517151,0.0635066032409668,0.3824729919433594,0.20937125384807587,0.8418916463851929,-0.04602362588047981,0.39434194564819336,-0.057760365307331085,0.9931872487068176,0.07138312608003616,0.6824564337730408,0.3458973467350006,0.8839433789253235,-0.05006101727485657,0.7616788148880005,-0.04643731936812401,0.9922506809234619,0.0857858955860138,0.7269018888473511,0.35064536333084106,0.877644419670105,-0.04757681488990784,0.8103826642036438,-0.05237850919365883,0.9684609174728394,0.21018286049365997,0.7735231518745422,0.30752575397491455,0.9225431680679321,0.041769590228796005,0.8701789975166321,-0.15448182821273804,0.9883036017417908
0.06867750734090805,-0.5000794529914856,0.07207298278808594,0.9996639490127563,-0.12813594937324524,-0.4810958802700043,-0.17044876515865326,0.9998622536659241,0.12654522061347961,-0.3105439841747284,-0.04000334441661835,0.8151355981826782,-0.0466497428715229,-0.26746612787246704,-0.11719678342342377,0.9806633591651917,0.13968129456043243,-0.38644224405288696,-0.2694458067417145,0.7798198461532593,0.08990785479545593,-0.35606086254119873,-0.020183317363262177,0.956594705581665,0.13113921880722046,-0.3966822326183319,-0.30579549074172974,0.6705365180969238,0.1297767162322998,-0.3690144419670105,-0.025750014930963516,0.924363374710083,0.10787952691316605,-0.43082916736602783,-0.29035109281539917,0.660398006439209,0.10857192426919937,-0.4082212448120117,-0.0403575599193573,0.9157850742340088,0.12162802368402481,-0.40135204792022705,-0.2717134356498718,0.6210980415344238,0.08960054069757462,-0.37777766585350037,-0.022376762703061104,0.8581007122993469,0.07454540580511093,0.0033153186086565256,0.08065132796764374,0.9994215369224548,-0.07468219101428986,-0.004102238453924656,-0.07979188859462738,0.9998427629470825,0.05589355155825615,0.38794562220573425,0.22864209115505219,0.8315508365631104,-0.06219993531703949,0.39360806345939636,-0.024563318118453026,0.9924308061599731,0.0712689682841301,0.6917547583580017,0.3802416920661926,0.8803231716156006,-0.0717058777809143,0.7482662796974182,0.02884603478014469,0.9908660650253296,0.08724446594715118,0.7355086207389832,0.3868142068386078,0.8736540079116821,-0.06912154704332352,0.7958626747131348,0.026865430176258087,0.9630500078201294,0.21232359111309052,0.7717149257659912,0.33739155530929565,0.92195063829422,0.02707943320274353,0.8506269454956055,-0.07715456932783127,0.9866613149642944
0.05970032513141632,-0.5026533603668213,0.0669824406504631,0.9996859431266785,-0.14007005095481873,-0.4824483096599579,-0.17383641004562378,0.9998753070831299,0.10477955639362335,-0.3090473711490631,-0.043911587446928024,0.7965772151947021,-0.0681002214550972,-0.2767796516418457,-0.11904522031545639,0.9815106987953186,0.1326627880334854,-0.38522326946258545,-0.27685976028442383,0.7741673588752747,0.0783056914806366,-0.35970115661621094,-0.012525414116680622,0.9572245478630066,0.12892352044582367,-0.39449673891067505,-0.3107716143131256,0.6670478582382202,0.12312791496515274,-0.3733143210411072,-0.01454523392021656,0.9239880442619324,0.10656191408634186,-0.4256305396556854,-0.2925606667995453,0.6584725975990295,0.10242560505867004,-0.40899884700775146,-0.02998705953359604,0.9155387282371521,0.11544456332921982,-0.39862069487571716,-0.2773004174232483,0.620265543460846,0.07876136153936386,-0.37974730134010315,-0.013926131650805473,0.8597610592842102,0.07447042316198349,0.0008526057354174554,0.0810868963599205,0.9994083642959595,-0.07461962103843689,-0.0017148938495665789,-0.08015089482069016,0.9998382925987244,0.043591130524873734,0.39479318261146545,0.24522832036018372,0.8288832306861877,-0.06260471791028976,0.3945309519767761,-0.035529859364032745,0.9920358657836914,0.07476300746202469,0.6915299892425537,0.4014853835105896,0.8838295340538025,-0.09193545579910278,0.7407580614089966,0.01611313596367836,0.9898353815078735,0.09307593107223511,0.7340157628059387,0.4085792601108551,0.8767319917678833,-0.09203091263771057,0.7874542474746704,0.014444059692323208,0.9580744504928589,0.21931403875350952,0.7600574493408203,0.3608204424381256,0.9247297644615173,0.0024285779800266027,0.8471155762672424,-0.08669106662273407,0.9855553507804871
0.042871203273534775,-0.5037002563476562,0.06428433209657669,0.999703586101532,-0.13533741235733032,-0.4843018352985382,-0.17570780217647552,0.9998871088027954,0.08833135664463043,-0.30624958872795105,-0.04677645117044449,0.7698465585708618,-0.07015591114759445,-0.28114351630210876,-0.12317559123039246,0.9820511937141418,0.12832427024841309,-0.38523441553115845,-0.28118419647216797,0.7658658027648926,0.07600066810846329,-0.3675122559070587,-0.01442301832139492,0.9571329355239868,0.1273934692144394,-0.3941556215286255,-0.3153228759765625,0.6603135466575623,0.12173755466938019,-0.38290372490882874,-0.015921607613563538,0.9226605892181396,0.1093849316239357,-0.42282921075820923,-0.2940976917743683,0.6532737016677856,0.10148070752620697,-0.4158259630203247,-0.03030187264084816,0.913926899433136,0.11352748423814774,-0.3975784480571747,-0.2804979979991913,0.6162819266319275,0.07633727788925171,-0.3869483768939972,-0.015301544219255447,0.8590447902679443,0.07189344614744186,-0.0006141496705822647,0.08169757574796677,0.9994025230407715,-0.07209714502096176,-0.0002633401018101722,-0.08069609850645065,0.99983149766922,0.042925119400024414,0.3968925178050995,0.25282931327819824,0.8242613673210144,-0.05538644641637802,0.39484524726867676,-0.019772056490182877,0.9918209314346313,0.07855764031410217,0.6880802512168884,0.4033765494823456,0.88741534948349,-0.08824046701192856,0.7345660328865051,0.05266863852739334,0.9893576502799988,0.09743420779705048,0.7291568517684937,0.4103988707065582,0.8797664046287537,-0.08838578313589096,0.7802685499191284,0.053317371755838394,0.9549226760864258,0.22486673295497894,0.7512093186378479,0.3657923638820648,0.927607536315918,0.0040147630497813225,0.8423527479171753,-0.03953007981181145,0.9850388765335083
0.062041327357292175,-0.5003138780593872,0.062329888343811035,0.9997190833091736,-0.1369609832763672,-0.4836885333061218,-0.17771096527576447,0.9998977184295654,0.09933121502399445,-0.29965832829475403,-0.049107082188129425,0.7548243999481201,-0.07325644046068192,-0.28091058135032654,-0.12732622027397156,0.9827970862388611,0.12993700802326202,-0.3878205716609955,-0.28584083914756775,0.7598621845245361,0.08154352754354477,-0.3685176968574524,-0.020587967708706856,0.9575247764587402,0.12677787244319916,-0.39880532026290894,-0.3251500129699707,0.6548953652381897,0.12989334762096405,-0.3851427137851715,-0.022423800081014633,0.9214900135993958,0.10993322730064392,-0.4258670508861542,-0.30782201886177063,0.6490501761436462,0.10966944694519043,-0.4177530109882355,-0.03555569425225258,0.9128429889678955,0.115028977394104,-0.40029874444007874,-0.28746068477630615,0.6128273010253906,0.08258502930402756,-0.38784894347190857,-0.02101346105337143,0.8588306903839111,0.0724884420633316,-0.00258133583702147,0.08185755461454391,0.9993837475776672,-0.07265547662973404,0.0016655760118737817,-0.08081552386283875,0.9998293519020081,0.04829633608460426,0.3957895040512085,0.2601125240325928,0.8285262584686279,-0.054381705820560455,0.39547377824783325,-0.042418576776981354,0.9918639659881592,0.08350829780101776,0.687084972858429,0.421407014131546,0.8933968544006348,-0.07620934396982193,0.7394025921821594,0.0075474875047802925,0.989188551902771,0.102657251060009,0.7284567952156067,0.42907896637916565,0.8854665756225586,-0.07590857148170471,0.7858780026435852,0.005538427270948887,0.9531588554382324,0.22664131224155426,0.752316415309906,0.38119056820869446,0.9317409992218018,0.009025273844599724,0.8472490906715393,-0.0981176495552063,0.9850479960441589
0.06192401796579361,-0.4967728555202484,0.061140406876802444,0.9997301697731018,-0.12662602961063385,-0.4830619990825653,-0.17894573509693146,0.9999069571495056,0.10006613284349442,-0.29491135478019714,-0.04994496703147888,0.7366852164268494,-0.0645066499710083,-0.2823905348777771,-0.12809649109840393,0.9830915927886963,0.13172833621501923,-0.38774698972702026,-0.28770267963409424,0.7541071176528931,0.08447545766830444,-0.373136967420578,-0.01809338666498661,0.9569520354270935,0.1291225254535675,-0.40007078647613525,-0.32685068249702454,0.6488505005836487,0.13200406730175018,-0.39124104380607605,-0.018676897510886192,0.9189913868904114,0.11515262722969055,-0.42635178565979004,-0.3103775084018707,0.6439664363861084,0.11303921788930893,-0.42180904746055603,-0.03024362400174141,0.9098555445671082,0.11828494817018509,-0.40027645230293274,-0.2893046736717224,0.6087697744369507,0.08575594425201416,-0.39176881313323975,-0.017747480422258377,0.8558947443962097,0.07246021926403046,-0.0033512951340526342,0.0819779485464096,0.9993443489074707,-0.07267524302005768,0.0024464114103466272,-0.08091595768928528,0.9998129606246948,0.05217462033033371,0.3962964713573456,0.24587713181972504,0.8243159651756287,-0.049079254269599915,0.39555418491363525,-0.04062444716691971,0.9915092587471008,0.0880032628774643,0.6867530345916748,0.3917219042778015,0.8954567909240723,-0.07083361595869064,0.7394468188285828,0.014520485885441303,0.9885818362236023,0.10676839202642441,0.7278404831886292,0.3977843225002289,0.8867722749710083,-0.07268642634153366,0.7856516242027283,0.012949516996741295,0.9498717784881592,0.22934111952781677,0.7517070174217224,0.3503325879573822,0.9334776401519775,0.019385356456041336,0.8443988561630249,-0.08682049065828323,0.9844931960105896
0.06062350794672966,-0.4963538944721222,0.06027726083993912,0.9997382164001465,-0.12490351498126984,-0.48348620533943176,-0.17988334596157074,0.9999151825904846,0.09864713251590729,-0.29294952750205994,-0.05012841522693634,0.7175860404968262,-0.06164027377963066,-0.28421148657798767,-0.12854927778244019,0.9834439754486084,0.13068076968193054,-0.3863348364830017,-0.2888704240322113,0.746336042881012,0.08509974181652069,-0.3774370849132538,-0.015727626159787178,0.9567850232124329,0.12854084372520447,-0.39899617433547974,-0.32789450883865356,0.6409059166908264,0.13217739760875702,-0.39647290110588074,-0.01583554781973362,0.9174156188964844,0.1150626689195633,-0.425265371799469,-0.3121044635772705,0.6370169520378113,0.1127556785941124,-0.4264058470726013,-0.02709299512207508,0.9079363942146301,0.11748715490102768,-0.3989710509777069,-0.2905709445476532,0.6029083728790283,0.08598551899194717,-0.3959539234638214,-0.01515026856213808,0.8542258143424988,0.07258530706167221,-0.0038152793422341347,0.08202743530273438,0.9993029832839966,-0.0728263407945633,0.002919708611443639,-0.08095518499612808,0.9997944235801697,0.05333050712943077,0.3958493173122406,0.24174714088439941,0.8219037055969238,-0.048733435571193695,0.3955456018447876,-0.036234743893146515,0.9912680387496948,0.08946162462234497,0.6866635680198669,0.3842116594314575,0.8979492783546448,-0.06594068557024002,0.7385146021842957,0.024692822247743607,0.9881482124328613,0.10820674151182175,0.7276647686958313,0.3899080455303192,0.888579249382019,-0.0679066926240921,0.7845740914344788,0.023677686229348183,0.9471318125724792,0.2302519679069519,0.7517874836921692,0.3422315716743469,0.9354643821716309,0.023867996409535408,0.8434561491012573,-0.07513683289289474,0.984123706817627
0.06117188185453415,-0.49569952487945557,0.05998530238866806,0.9997462034225464,-0.12361687421798706,-0.4832838773727417,-0.18046095967292786,0.9999226331710815,0.09887286275625229,-0.2910117208957672,-0.0497918538749218,0.7000501751899719,-0.06511545181274414,-0.2828793227672577,-0.12818168103694916,0.9837440252304077,0.13202828168869019,-0.3843093812465668,-0.2896493077278137,0.7388238310813904,0.08441293984651566,-0.37514856457710266,-0.015943510457873344,0.9565048217773438,0.13007783889770508,-0.39760416746139526,-0.32860854268074036,0.6332401633262634,0.13231632113456726,-0.39388972520828247,-0.016320379450917244,0.9156567454338074,0.11705407500267029,-0.4249892234802246,-0.31323111057281494,0.6302528381347656,0.11387568712234497,-0.4245072305202484,-0.027059778571128845,0.9058002829551697,0.11914372444152832,-0.3974296748638153,-0.2914595901966095,0.5970195531845093,0.08600781857967377,-0.3938623368740082,-0.015196354128420353,0.8520914912223816,0.0725429579615593,-0.004149634391069412,0.08213335275650024,0.9992614388465881,-0.07280726730823517,0.003263263963162899,-0.08104819804430008,0.999776303768158,0.05274904519319534,0.3958417475223541,0.23983313143253326,0.8177863359451294,-0.04738438129425049,0.3958497941493988,-0.03638796880841255,0.9909409284591675,0.08799295872449875,0.6865381598472595,0.38022589683532715,0.8993890881538391,-0.06291776895523071,0.7389600276947021,0.025800403207540512,0.9876680374145508,0.10681608319282532,0.7275010943412781,0.38572320342063904,0.8895854353904724,-0.06469739228487015,0.7850457429885864,0.02486194483935833,0.9446647763252258,0.2290787696838379,0.7518119215965271,0.33833733201026917,0.9368471503257751,0.02609412372112274,0.8434074521064758,-0.07351749390363693,0.983710765838623
0.06363052874803543,-0.49674752354621887,0.059706784784793854,0.9997552037239075,-0.1221052035689354,-0.48309874534606934,-0.18093889951705933,0.9999293684959412,0.1026502400636673,-0.2916810214519501,-0.04999961704015732,0.6876896619796753,-0.06136041507124901,-0.28177696466445923,-0.12891153991222382,0.9840794205665588,0.13602766394615173,-0.3845835030078888,-0.2900890111923218,0.7370677590370178,0.08775903284549713,-0.3754422664642334,-0.017752451822161674,0.9568567872047424,0.13395728170871735,-0.3977263569831848,-0.3290179669857025,0.6316210627555847,0.1355103701353073,-0.3945559859275818,-0.018731078132987022,0.9153345227241516,0.12106406688690186,-0.4245818257331848,-0.3139225244522095,0.6293891668319702,0.11681986600160599,-0.4256058931350708,-0.029184339568018913,0.9053159952163696,0.12323024123907089,-0.3974628150463104,-0.2917090058326721,0.5967427492141724,0.08928857743740082,-0.3944380283355713,-0.017033308744430542,0.8521004915237427,0.07264725863933563,-0.0043745762668550014,0.08240417391061783,0.9992449283599854,-0.07292210310697556,0.0034958824981004,-0.08130625635385513,0.9997674226760864,0.05375681817531586,0.39700204133987427,0.24198751151561737,0.8166987299919128,-0.047113433480262756,0.39561447501182556,-0.0373179167509079,0.990943431854248,0.08922167867422104,0.6888048648834229,0.3839063048362732,0.9023059010505676,-0.060897309333086014,0.738385796546936,0.02423642948269844,0.9876193404197693,0.10799384117126465,0.729846179485321,0.3894326090812683,0.8918627500534058,-0.06219793111085892,0.7843900322914124,0.023198174312710762,0.9436166882514954,0.23011504113674164,0.753869354724884,0.3420249819755554,0.9390084147453308,0.02704312466084957,0.842475175857544,-0.07527830451726913,0.9837767481803894
0.06466840952634811,-0.4968375861644745,0.059388499706983566,0.9997629523277283,-0.11917418241500854,-0.4826434552669525,-0.18213734030723572,0.9999353885650635,0.1047181636095047,-0.29208946228027344,-0.05027742683887482,0.6737536787986755,-0.057165246456861496,-0.2811639606952667,-0.12959973514080048,0.9842572808265686,0.1406182050704956,-0.38602927327156067,-0.2905796766281128,0.7307482361793518,0.0934925228357315,-0.3756257891654968,-0.019210491329431534,0.9566310048103333,0.1389651745557785,-0.39976638555526733,-0.32950344681739807,0.6249688863754272,0.14093254506587982,-0.3952774703502655,-0.020588070154190063,0.9139339327812195,0.12548242509365082,-0.42562729120254517,-0.3145929276943207,0.6234501004219055,0.12166538089513779,-0.42661240696907043,-0.031002921983599663,0.9035991430282593,0.1277610808610916,-0.39871057868003845,-0.2921282947063446,0.5918261408805847,0.09473403543233871,-0.39495718479156494,-0.018591342493891716,0.8503680229187012,0.0724538117647171,-0.00475841760635376,0.0825459361076355,0.9992303848266602,-0.07274454087018967,0.003884793259203434,-0.081438347697258,0.9997563362121582,0.05564974620938301,0.3962363302707672,0.24264734983444214,0.8167611360549927,-0.0457831434905529,0.3961787819862366,-0.0356849767267704,0.9908664226531982,0.0904141291975975,0.6895175576210022,0.38283950090408325,0.9050365090370178,-0.05979127064347267,0.7391114234924316,0.02922395057976246,0.9875632524490356,0.10902202129364014,0.7306686043739319,0.3882390558719635,0.8939111232757568,-0.061212971806526184,0.7851471900939941,0.028514835983514786,0.9427317976951599,0.23090508580207825,0.7555403113365173,0.34140804409980774,0.9410152435302734,0.029407469555735588,0.8440716862678528,-0.0693005919456482,0.983797550201416
